Method,Dataset,Final_MSE_Mean,Final_MSE_Std,Best_MSE_Mean,Best_Subset_Size
Morris Method,O2_simple__morris_again.txt,0.05815418719303859,5.562368604364889e-06,0.05815418719303859,850
