Method,Dataset,Final_MSE_Mean,Final_MSE_Std,Best_MSE_Mean,Best_Subset_Size
Morris Method,O2_simple_uniform_morris_continous.txt,0.03563673953466666,0.0001363481344858064,0.03563673953466666,1900
