Method,Dataset,Final_MSE_Mean,Final_MSE_Std,Best_MSE_Mean,Best_Subset_Size
Morris Continuous,O2_simple_morris.txt,4.672386585231939e-05,1.6079526762702802e-07,4.672386585231939e-05,1900
