Method,Dataset,Final_MSE_Mean,Final_MSE_Std,Best_MSE_Mean,Best_Subset_Size
Morris Continuous,O2_simple_uniform_morris_continous.txt,0.08096508833272792,0.001359193470500405,0.07734746244618229,900
