Method,Dataset,Final_MSE_Mean,Final_MSE_Std,Best_MSE_Mean,Best_Subset_Size
Morris Method,O2_simple_uniform_morris_continous_rounded.txt,0.034914697929018614,0.0,0.034914697929018614,1950
